Solution;6.000000;Problem size; 5;Time; 0.000347
Solution;16.000000;Problem size; 10;Time; 0.001408
Solution;50.000000;Problem size; 15;Time; 0.002969
Solution;94.000000;Problem size; 20;Time; 0.004643
Solution;122.000000;Problem size; 25;Time; 0.006814
Solution;184.000000;Problem size; 30;Time; 0.009044
Solution;270.000000;Problem size; 35;Time; 0.014725
Solution;364.000000;Problem size; 40;Time; 0.018627
Solution;352.000000;Problem size; 45;Time; 0.020891
Solution;624.000000;Problem size; 50;Time; 0.026585
Solution;542.000000;Problem size; 55;Time; 0.041370
Solution;888.000000;Problem size; 60;Time; 0.050597
Solution;986.000000;Problem size; 65;Time; 0.052577
Solution;1210.000000;Problem size; 70;Time; 0.067061
Solution;1524.000000;Problem size; 75;Time; 0.064465
Solution;1770.000000;Problem size; 80;Time; 0.082652
Solution;1894.000000;Problem size; 85;Time; 0.083618
Solution;2214.000000;Problem size; 90;Time; 0.095624
Solution;2090.000000;Problem size; 95;Time; 0.081181
Solution;2840.000000;Problem size; 100;Time; 0.115654
Solution;3088.000000;Problem size; 105;Time; 0.104757
Solution;3700.000000;Problem size; 110;Time; 0.131323
Solution;3974.000000;Problem size; 115;Time; 0.102421
Solution;4068.000000;Problem size; 120;Time; 0.111464
Solution;3938.000000;Problem size; 125;Time; 0.103516
Solution;4726.000000;Problem size; 130;Time; 0.107737
Solution;5550.000000;Problem size; 135;Time; 0.120345
Solution;5788.000000;Problem size; 140;Time; 0.131747
Solution;6238.000000;Problem size; 145;Time; 0.126494
Solution;6422.000000;Problem size; 150;Time; 0.152504
Solution;7034.000000;Problem size; 155;Time; 0.165189
Solution;7282.000000;Problem size; 160;Time; 0.168031
Solution;8270.000000;Problem size; 165;Time; 0.190897
Solution;8010.000000;Problem size; 170;Time; 0.189406
Solution;9294.000000;Problem size; 175;Time; 0.217906
Solution;9832.000000;Problem size; 180;Time; 0.211206
Solution;10884.000000;Problem size; 185;Time; 0.237415
Solution;10718.000000;Problem size; 190;Time; 0.238537
Solution;12532.000000;Problem size; 195;Time; 0.262956
Solution;11546.000000;Problem size; 200;Time; 0.265690
