ven 15 06 ;RANDN;Solution;2656,936227;Problem size;200;Time;0,000578;GREEDYOPTSolution;2560,647333;Problem size;200;Time;0,433981;GREEDYOPT_2OPT
ven 15 06 ;RANDN;Solution;2679,278554;Problem size;200;Time;0,00039;GREEDYOPTSolution;2531,802833;Problem size;200;Time;0,377721;GREEDYOPT_2OPT
ven 15 06 ;RANDN;Solution;2564,77849;Problem size;200;Time;0,000385;GREEDYOPTSolution;2463,218752;Problem size;200;Time;0,427247;GREEDYOPT_2OPT
ven 15 06 ;RANDN;Solution;2612,373965;Problem size;200;Time;0,000436;GREEDYOPTSolution;2508,128296;Problem size;200;Time;0,404022;GREEDYOPT_2OPT
ven 15 06 ;RANDN;Solution;2701,445669;Problem size;200;Time;0,000394;GREEDYOPTSolution;2598,462033;Problem size;200;Time;0,413814;GREEDYOPT_2OPT
ven 15 06 ;RANDN;Solution;2801,345864;Problem size;200;Time;0,000572;GREEDYOPTSolution;2579,980081;Problem size;200;Time;0,393818;GREEDYOPT_2OPT
ven 15 06 ;RANDN;Solution;2472,749068;Problem size;200;Time;0,000405;GREEDYOPTSolution;2388,503486;Problem size;200;Time;0,383005;GREEDYOPT_2OPT
;;;;;;;;;;;;;;
RANDN;Solution;985,957484;Problem size;100;Time;18,637662;TSEARCHDynamicTL; ListLenght;100; MaxIter;1000000;;;
RANDN;Solution;982,528654;Problem size;100;Time;16,308404;TSEARCHDynamicTL; ListLenght;1000; MaxIter;1000000;;;
RANDN;Solution;29,634585;Problem size;10;Time;0,000262;TSEARCHDynamicTL; ListLenght;10; MaxIter;1000;;;
RANDN;Solution;30,958312;Problem size;10;Time;0,000161;TSEARCHDynamicTL; ListLenght;100; MaxIter;1000;;;
RANDN;Solution;2643,5403;Problem size;200;Time;534,647925;TSEARCHDynamicTL; ListLenght;200; MaxIter;8000000;;;
RANDN;Solution;956,951503;Problem size;100;Time;16,34453;TSEARCHDynamicTL; ListLenght;100; MaxIter;1000000;;;
RANDN;Solution;1002,237487;Problem size;100;Time;16,399923;TSEARCHDynamicTL; ListLenght;1000; MaxIter;1000000;;;
RANDN;Solution;29,634585;Problem size;10;Time;0,000237;TSEARCHDynamicTL; ListLenght;10; MaxIter;1000;;;
RANDN;Solution;28,324727;Problem size;10;Time;0,000174;TSEARCHDynamicTL; ListLenght;100; MaxIter;1000;;;
RANDN;Solution;342,733953;Problem size;50;Time;0,52685;TSEARCHDynamicTL; ListLenght;50; MaxIter;125000;;;
RANDN;Solution;333,012363;Problem size;50;Time;0,541728;TSEARCHDynamicTL; ListLenght;500; MaxIter;125000;;;
RANDN;Solution;907,339205;Problem size;100;Time;1,810587;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;28,324727;Problem size;10;Time;0,017062;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;364,572953;Problem size;50;Time;0,426338;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;980,592061;Problem size;100;Time;1,633675;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;28,324727;Problem size;10;Time;0,018473;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;359,376865;Problem size;50;Time;0,442164;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;873,010209;Problem size;100;Time;1,82294;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;28,324727;Problem size;10;Time;0,016253;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;351,189491;Problem size;50;Time;0,426664;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;1032,690269;Problem size;100;Time;1,625497;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;33,786051;Problem size;10;Time;0,015609;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;342,663478;Problem size;50;Time;0,443342;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;903,415335;Problem size;100;Time;1,804683;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;33,967747;Problem size;10;Time;0,016607;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;334,264647;Problem size;50;Time;0,420048;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;981,533622;Problem size;100;Time;1,67146;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;32,504964;Problem size;10;Time;0,017856;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;335,664974;Problem size;50;Time;0,431496;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;898,223948;Problem size;100;Time;1,805811;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;31,487004;Problem size;10;Time;0,017234;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;335,889803;Problem size;50;Time;0,442731;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;975,618229;Problem size;100;Time;1,639926;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;28,324727;Problem size;10;Time;0,014571;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;341,917172;Problem size;50;Time;0,420033;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;966,012712;Problem size;100;Time;16,866013;TSEARCH; ListLenght;10000; MaxIter;1000000;;;
RANDN;Solution;33,423746;Problem size;10;Time;0,000185;TSEARCH; ListLenght;100; MaxIter;1000;;;
RANDN;Solution;343,364059;Problem size;50;Time;0,543796;TSEARCH; ListLenght;2500; MaxIter;125000;;;
RANDN;Solution;974,146497;Problem size;100;Time;15,940725;TSEARCHDynamicTL; ListLenght;100; MaxIter;1000000;;;
RANDN;Solution;979,307076;Problem size;100;Time;16,36178;TSEARCHDynamicTL; ListLenght;1000; MaxIter;1000000;;;
RANDN;Solution;30,958312;Problem size;10;Time;0,000262;TSEARCHDynamicTL; ListLenght;10; MaxIter;1000;;;
RANDN;Solution;29,634585;Problem size;10;Time;0,000181;TSEARCHDynamicTL; ListLenght;100; MaxIter;1000;;;
RANDN;Solution;354,384528;Problem size;50;Time;0,548693;TSEARCHDynamicTL; ListLenght;50; MaxIter;125000;;;
RANDN;Solution;349,30408;Problem size;50;Time;0,544121;TSEARCHDynamicTL; ListLenght;500; MaxIter;125000;;;
RANDN;Solution;878,226502;Problem size;100;Time;1,739452;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;29,634585;Problem size;10;Time;0,016722;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;338,860018;Problem size;50;Time;0,431252;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;981,563424;Problem size;100;Time;1,629224;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;33,786051;Problem size;10;Time;0,017655;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;340,042712;Problem size;50;Time;0,449565;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;908,618523;Problem size;100;Time;1,823109;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;27,969439;Problem size;10;Time;0,01996;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;349,881978;Problem size;50;Time;0,436024;TSEARCHDynamicTL; ListLenght;50; MaxIter;100000;;;
RANDN;Solution;985,630554;Problem size;100;Time;1,656857;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;31,465567;Problem size;10;Time;0,01554;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
RANDN;Solution;337,603683;Problem size;50;Time;0,436301;TSEARCHDynamicTL; ListLenght;200; MaxIter;100000;;;
