RAND100;Solution;91070;Problem size;35;Time;0,000012;GREEDY
RAND100;Solution;103782;Problem size;40;Time;0,000013;GREEDY
RAND100;Solution;130264;Problem size;45;Time;0,000016;GREEDY
RAND100;Solution;140906;Problem size;50;Time;0,000015;GREEDY
RAND100;Solution;146860;Problem size;55;Time;0,000017;GREEDY
RAND100;Solution;154416;Problem size;60;Time;0,000019;GREEDY
RAND100;Solution;176048;Problem size;65;Time;0,00002;GREEDY
RAND100;Solution;184108;Problem size;70;Time;0,000021;GREEDY
RAND100;Solution;200378;Problem size;75;Time;0,00002;GREEDY
RAND100;Solution;205840;Problem size;80;Time;0,000057;GREEDY
RAND100;Solution;218178;Problem size;85;Time;0,000022;GREEDY
RAND100;Solution;234728;Problem size;90;Time;0,000024;GREEDY
RAND100;Solution;250624;Problem size;95;Time;0,000029;GREEDY
RAND100;Solution;267760;Problem size;100;Time;0,000033;GREEDY
RAND100;Solution;283258;Problem size;105;Time;0,000029;GREEDY
RAND100;Solution;305438;Problem size;110;Time;0,000033;GREEDY
RAND100;Solution;324158;Problem size;115;Time;0,000032;GREEDY
RAND100;Solution;363754;Problem size;120;Time;0,000033;GREEDY
RAND100;Solution;373108;Problem size;125;Time;0,000037;GREEDY
RAND100;Solution;381590;Problem size;130;Time;0,000036;GREEDY
RAND100;Solution;400800;Problem size;135;Time;0,000041;GREEDY
RAND100;Solution;413174;Problem size;140;Time;0,000036;GREEDY
RAND100;Solution;426036;Problem size;145;Time;0,000043;GREEDY
RAND100;Solution;433992;Problem size;150;Time;0,000042;GREEDY
RAND100;Solution;443010;Problem size;155;Time;0,000043;GREEDY
RAND100;Solution;465790;Problem size;160;Time;0,000043;GREEDY
RAND100;Solution;485524;Problem size;165;Time;0,000044;GREEDY
RAND100;Solution;500242;Problem size;170;Time;0,000057;GREEDY
RAND100;Solution;521734;Problem size;175;Time;0,00008;GREEDY
RAND100;Solution;525346;Problem size;180;Time;0,000054;GREEDY
RAND100;Solution;536728;Problem size;185;Time;0,000061;GREEDY
RAND100;Solution;565248;Problem size;190;Time;0,000051;GREEDY
RAND100;Solution;573006;Problem size;195;Time;0,000055;GREEDY
RAND100;Solution;586578;Problem size;200;Time;0,000057;GREEDY
RAND500;Solution;423142;Problem size;5;Time;0,000002;GREEDY
RAND500;Solution;824246;Problem size;10;Time;0,000004;GREEDY
RAND500;Solution;1010938;Problem size;15;Time;0,000005;GREEDY
RAND500;Solution;1260890;Problem size;20;Time;0,000007;GREEDY
RAND500;Solution;1503528;Problem size;25;Time;0,000007;GREEDY
RAND500;Solution;2002630;Problem size;30;Time;0,000008;GREEDY
RAND500;Solution;2279198;Problem size;35;Time;0,000012;GREEDY
RAND500;Solution;2599008;Problem size;40;Time;0,000013;GREEDY
RAND500;Solution;3254486;Problem size;45;Time;0,000014;GREEDY
RAND500;Solution;3521866;Problem size;50;Time;0,000014;GREEDY
RAND500;Solution;3670342;Problem size;55;Time;0,000011;GREEDY
RAND500;Solution;3862944;Problem size;60;Time;0,000017;GREEDY
RAND500;Solution;4397416;Problem size;65;Time;0,000023;GREEDY
RAND500;Solution;4597934;Problem size;70;Time;0,000019;GREEDY
RAND500;Solution;5007888;Problem size;75;Time;0,000022;GREEDY
RAND500;Solution;5144352;Problem size;80;Time;0,000022;GREEDY
RAND500;Solution;5451436;Problem size;85;Time;0,000025;GREEDY
RAND500;Solution;5864938;Problem size;90;Time;0,000025;GREEDY
RAND500;Solution;6259528;Problem size;95;Time;0,000028;GREEDY
RAND500;Solution;6688230;Problem size;100;Time;0,000033;GREEDY
RAND500;Solution;7073340;Problem size;105;Time;0,000031;GREEDY
RAND500;Solution;7631250;Problem size;110;Time;0,000037;GREEDY
RAND500;Solution;8098010;Problem size;115;Time;0,000034;GREEDY
RAND500;Solution;9092408;Problem size;120;Time;0,000042;GREEDY
RAND500;Solution;9320828;Problem size;125;Time;0,000045;GREEDY
RAND500;Solution;9529438;Problem size;130;Time;0,000035;GREEDY
RAND500;Solution;10008332;Problem size;135;Time;0,000038;GREEDY
RAND500;Solution;10315066;Problem size;140;Time;0,000048;GREEDY
RAND500;Solution;10636256;Problem size;145;Time;0,000046;GREEDY
RAND500;Solution;10838028;Problem size;150;Time;0,000072;GREEDY
RAND500;Solution;11064196;Problem size;155;Time;0,000057;GREEDY
RAND500;Solution;11634732;Problem size;160;Time;0,000043;GREEDY
